alert date,subject,source,title,description,url,body,keywords
2024-12-31 01:18:13+00:00,['El Salvador minería'],laprensagrafica.com,Nueva Ley General de Minería Metálica - La Prensa Gráfica,"Enormes desafíos para El Salvador, y como expresamos en nuestra columna anterior deben ser retomados por el Fondo Monetario Internacional y demás ...",https://www.laprensagrafica.com/opinion/Nueva-Ley-General-de-Mineria-Metalica-20241227-0082.html,,
2024-12-31 01:18:13+00:00,['El Salvador minería'],diario.elmundo.sv,Organizaciones piden al Gobierno abrir diálogo y reconsiderar aval a minería metálica,... minería metálica en El Salvador. Un ...,https://diario.elmundo.sv/politica/organizaciones-piden-al-gobierno-abrir-dialogo-y-reconsiderar-aval-a-mineria-metalica,,
2024-12-31 01:18:13+00:00,['El Salvador minería'],elsalvador.com,Próxima cosecha de café se verá disminuida prevé cooperativa - El Diario de Hoy,"... el proyecto de la minería en el país, pues para algunos El Salvador no se ha logrado reponerse de tanta pérdida y con más, es un desafío que ...",https://www.elsalvador.com/noticias/nacional/cafe-morazan-norte-perdidas-economicas-san-miguel-/1189961/2024/,,
2025-02-14 01:00:08+00:00,['El Salvador minería'],elsalvador.com,"Rector de la UES: ""No existe la minería verde, la minería es nociva para la población""","La Universidad de El Salvador ha reiterado su postura en contra la minería metálica en El Salvador, y desde el respaldo académico técnico y ...",https://www.elsalvador.com/noticias/nacional/rector-de-la-ues-no-existe-mineria-verde-es-nociva-para-poblacion/1199713/2025/,,
2025-02-14 01:00:08+00:00,['El Salvador minería'],laprensagrafica.com,Investigan construcción de plaza comercial por posible daño ambiental - La Prensa Gráfica,El Salvador · Super Bowl · Estados Unidos · Curiosos · Club del ... Organizaciones proponen un solo bloque contra la minería metálica en El Salvador.,https://www.laprensagrafica.com/elsalvador/Investigan-construccion-de-plaza-comercial-por-posible-dano-ambiental--20250212-0074.html,,
2025-02-14 01:00:08+00:00,['El Salvador minería'],elsalvador.com,Producción de caña de azúcar genera 2.5 millones de toneladas en los primeros meses,EPAPER Donald Trump|Fotomultas|Minería|Torneo Clausura 2025|Espectáculos ... azucar sacos granel exportacion el salvador El Salvador no solo vende ...,https://www.elsalvador.com/noticias/negocios/caneros-cosechan-2-5-millones-de-toneladas-en-primeros-meses-zafra/1199820/2025/,,
2025-02-14 01:00:08+00:00,['El Salvador minería'],laprensagrafica.com,No hay peor sordera que aquella a propósito - La Prensa Gráfica,Poco le interesa al gobierno dialogar sobre urgentes temas como el de la minería ... El Salvador tiene mucho que decir en la coyuntura. La Prensa ...,https://www.laprensagrafica.com/opinion/No-hay-peor-sordera-que-aquella-a-proposito-20250211-0070.html,,
2025-02-08 01:00:19+00:00,['El Salvador minería'],ultimahora.sv,Bloque de Resistencia y Rebeldía Popular llama al pueblo a luchar contra la minería,... minería metálica en El Salvador. «Solo el fortalecimiento organizativo permitirá la defensa del territorio y contribuirá a derrotar ese proyecto ...,https://ultimahora.sv/bloque-de-resistencia-y-rebeldia-popular-llama-al-pueblo-a-luchar-contra-la-mineria/,,
2025-02-08 01:00:19+00:00,['El Salvador minería'],ultimahora.sv,Ronal Umaña rechaza la energía nuclear: El Salvador tiene «uno de los soles más precioso ...,"El analista político, Ronal Umaña, rechazó que en El Salvador se impulse un proyecto nuclear con el apoyo de Estados Unidos, tal y como lo anunció ...",https://ultimahora.sv/ronal-umana-rechaza-la-energia-nuclear-el-salvador-tiene-uno-de-los-soles-mas-precioso-del-mundo/,,
2025-02-08 01:00:19+00:00,['El Salvador minería'],elsalvador.com,"Deuda pública supera el 90% del PIB en El Salvador, aún con previsiones del BCR","EPAPER Donald Trump|Fotomultas|Minería|Torneo Clausura 2025|Espectáculos. Deuda pública supera el 90% del PIB en El Salvador, aún con previsiones del ...",https://www.elsalvador.com/noticias/negocios/pib-el-salvador-deuda-publica-gastos-publicos-nayib-bukele/1198518/2025/,,
2025-02-08 01:00:19+00:00,['El Salvador minería'],diario.elmundo.sv,Nicaragua entrega dos concesiones mineras a empresa china - Diario El Mundo,"Las licencias fueron otorgadas en zonas fronterizas con Honduras, aumentando la presencia china en el sector minero.",https://diario.elmundo.sv/el-mundo/nicaragua-entrega-dos-concesiones-mineras-a-empresa-china,,
2025-02-07 01:00:08+00:00,['El Salvador minería'],elsalvador.com,Una mina: 10 años de vida útil y décadas de contaminación - El Diario de Hoy,"... el medio ambiente. ""En general, el impacto de la minería en El Salvador se puede desglosar en varios aspectos. En primer lugar, implica la ...",https://www.elsalvador.com/noticias/nacional/contaminacion-por-mineria-dura-decadas/1198262/2025/,,
